,zpid,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,listing_sub_type,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit
4555,251687490,20850,Rockville,MD,39.11074,-77.1834,610418.0,1624518000000,4.0,3.0,1791.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,616000.0,3095.0,{},False,False,RECENTLY_SOLD,610418.0,True,False,False,USD,USA,188333.0,1179.0,sqft
4556,2077649151,20852,Rockville,MD,39.064955,-77.149295,610805.0,1608278400000,2.0,2.0,1274.0,CONDO,RECENTLY_SOLD,-1,False,False,657700.0,3028.0,{},False,False,RECENTLY_SOLD,610805.0,True,False,False,USD,USA,,,
4557,37280214,20901,Silver Spring,MD,39.009588,-77.005348,611000.0,1616655600000,2.5,,2429.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,637000.0,2605.0,{},False,False,RECENTLY_SOLD,611000.0,True,False,False,USD,USA,605333.0,10055.0,sqft
4558,62874440,20850,Rockville,MD,39.114654,-77.1793,611000.0,1602658800000,4.0,3.0,2680.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,671100.0,3499.0,{},False,False,RECENTLY_SOLD,611000.0,True,False,False,USD,USA,542500.0,1606.0,sqft
4559,37317938,20853,Rockville,MD,39.08838,-77.111371,611000.0,1607414400000,3.0,4.0,1825.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,657300.0,2769.0,{},False,False,RECENTLY_SOLD,611000.0,True,False,False,USD,USA,434433.0,10590.0,sqft
4560,37147422,20905,Silver Spring,MD,39.098593,-76.993671,611000.0,1603695600000,4.0,5.0,3536.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,668800.0,2949.0,{},False,False,RECENTLY_SOLD,611000.0,True,False,False,USD,USA,511500.0,0.3604912764003673,acres
4561,37100847,20851,Rockville,MD,39.064983,-77.121545,611000.0,1623826800000,3.0,4.0,2240.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,617500.0,2949.0,{},False,False,RECENTLY_SOLD,611000.0,True,False,False,USD,USA,402100.0,7477.0,sqft
4562,123537605,20871,Clarksburg,MD,39.223688,-77.249939,611000.0,1608278400000,4.0,4.0,3130.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,649600.0,3314.0,{},False,False,RECENTLY_SOLD,611000.0,True,False,False,USD,USA,507100.0,4001.0,sqft
4563,246554215,20906,Silver Spring,MD,39.06492,-77.050688,611272.0,1610006400000,4.0,3.0,2440.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,654100.0,3082.0,{},False,False,RECENTLY_SOLD,611272.0,True,False,False,USD,USA,150000.0,1336.0,sqft
4564,37121075,20851,Rockville,MD,39.078265,-77.137725,611488.0,1621580400000,4.0,3.0,2178.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,623500.0,2713.0,{},False,False,RECENTLY_SOLD,611488.0,True,False,False,USD,USA,460100.0,1225.0,sqft
4565,37204205,20853,Rockville,MD,39.100077,-77.103028,611500.0,1605772800000,3.0,4.0,2330.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,664400.0,2848.0,{},False,False,RECENTLY_SOLD,611500.0,True,False,False,USD,USA,494767.0,0.3898989898989899,acres
4566,37118498,20852,Rockville,MD,39.030051,-77.11754,611600.0,1607932800000,4.0,3.0,1800.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,659400.0,3270.0,{},False,False,RECENTLY_SOLD,611600.0,True,False,False,USD,USA,562333.0,1500.0,sqft
4567,37131761,20905,Silver Spring,MD,39.091951,-77.010049,611700.0,1630047600000,3.0,4.0,2813.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,612900.0,2877.0,{},False,False,RECENTLY_SOLD,611700.0,True,False,False,USD,USA,458900.0,0.46379706152433425,acres
4568,300510881,20906,Olney,MD,39.115732,-77.070562,611900.0,1604041200000,4.0,3.0,2736.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,662400.0,3063.0,{},False,False,RECENTLY_SOLD,611900.0,True,False,False,USD,USA,494800.0,2000.0,sqft
4569,37265116,20817,Bethesda,MD,39.027431,-77.149437,612000.0,1617087600000,4.0,4.0,2051.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,637000.0,2858.0,{},False,False,RECENTLY_SOLD,612000.0,True,False,False,USD,USA,496667.0,,
4570,37128195,20903,Silver Spring,MD,39.023984,-76.97951,612000.0,1622098800000,2.5,,2666.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,625900.0,2949.0,{},False,False,RECENTLY_SOLD,612000.0,True,False,False,USD,USA,468200.0,7500.0,sqft
4571,58241549,20850,Rockville,MD,39.115763,-77.172348,612000.0,1629961200000,4.0,3.0,1950.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,613300.0,2799.0,{},False,False,RECENTLY_SOLD,612000.0,True,False,False,USD,USA,492533.0,1340.0,sqft
4572,37118857,20850,Rockville,MD,39.079873,-77.151782,612000.0,1605600000000,4.0,3.0,2103.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,665400.0,2394.0,{},False,False,RECENTLY_SOLD,612000.0,True,False,False,USD,USA,507867.0,1540.0,sqft
4573,37253301,20876,Germantown,MD,39.17439,-77.233914,612000.0,1622185200000,4.0,4.0,3130.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,619200.0,2699.0,{},False,False,RECENTLY_SOLD,612000.0,True,False,False,USD,USA,423300.0,8484.0,sqft
4574,60254651,20850,Rockville,MD,39.114038,-77.175751,612000.0,1623740400000,4.0,3.0,2042.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,620500.0,3200.0,{},False,False,RECENTLY_SOLD,612000.0,True,False,False,USD,USA,515100.0,1595.0,sqft
4575,37125273,20850,Rockville,MD,39.111132,-77.172561,612000.0,1625122800000,4.0,3.0,1968.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,620200.0,2900.0,{},False,False,RECENTLY_SOLD,612000.0,True,False,False,USD,USA,506433.0,1480.0,sqft
4576,37290251,20895,Kensington,MD,39.034383,-77.069453,612100.0,1599721200000,3.0,3.0,2000.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,676200.0,2499.0,{},False,False,RECENTLY_SOLD,612100.0,True,False,False,USD,USA,346667.0,5000.0,sqft
4577,37207514,20833,Brookeville,MD,39.166827,-77.071212,612500.0,1600671600000,4.0,4.0,2716.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,677200.0,3122.0,{},False,False,RECENTLY_SOLD,612500.0,True,False,False,USD,USA,502267.0,0.5961662075298438,acres
4578,37291447,20895,Kensington,MD,39.02289,-77.093316,613000.0,1628233200000,1.0,3.0,1188.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,616600.0,2499.0,{},False,False,RECENTLY_SOLD,613000.0,True,False,False,USD,USA,526567.0,8298.0,sqft
4579,37077463,20882,Gaithersburg,MD,39.189235,-77.153086,613000.0,1613462400000,4.0,4.0,4142.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,647100.0,3764.0,{},False,False,RECENTLY_SOLD,613000.0,True,False,False,USD,USA,469300.0,0.2609274563820018,acres
4580,37126840,20904,Silver Spring,MD,39.065744,-76.940432,613000.0,1618556400000,4.0,4.0,1898.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,427500.0,2734.0,{},False,False,RECENTLY_SOLD,613000.0,True,False,False,USD,USA,411400.0,0.40158402203856747,acres
4581,251687552,20850,Rockville,MD,39.111542,-77.183351,613438.0,1621234800000,,,,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,1845.0,{},False,False,RECENTLY_SOLD,613438.0,True,False,False,USD,USA,188333.0,1099.0,sqft
4582,37232653,20878,Gaithersburg,MD,39.131849,-77.244365,613576.0,1610611200000,3.0,4.0,2626.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,655000.0,2984.0,{},False,False,RECENTLY_SOLD,613576.0,True,False,False,USD,USA,498700.0,0.27293388429752063,acres
4583,37333941,20906,Silver Spring,MD,39.098227,-77.052038,613845.0,1622790000000,4.0,4.0,2358.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,626400.0,2499.0,{},False,False,RECENTLY_SOLD,613845.0,True,False,False,USD,USA,425933.0,6903.0,sqft
4584,37280899,20901,Silver Spring,MD,39.014196,-77.015017,614000.0,1605168000000,3.0,4.0,2203.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,668600.0,3028.0,{},False,False,RECENTLY_SOLD,614000.0,True,False,False,USD,USA,493000.0,6000.0,sqft
4585,37244093,20879,Gaithersburg,MD,39.192661,-77.202043,614000.0,1620198000000,4.0,5.0,3174.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,631900.0,2699.0,{},False,False,RECENTLY_SOLD,614000.0,True,False,False,USD,USA,479700.0,0.29421487603305785,acres
4586,37080712,20876,Germantown,MD,39.193644,-77.252973,614100.0,1625554800000,3.0,4.0,2952.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,621700.0,2664.0,{},False,False,RECENTLY_SOLD,614100.0,True,False,False,USD,USA,411433.0,0.5419421487603305,acres
4587,331604843,20878,Gaithersburg,MD,39.111729,-77.200896,614272.0,1611734400000,,,,CONDO,RECENTLY_SOLD,-1,False,False,653100.0,2671.0,{},False,False,RECENTLY_SOLD,614272.0,True,False,False,USD,USA,620000.0,,
4588,37201776,20853,Rockville,MD,39.120576,-77.087926,614406.0,1607414400000,3.0,3.0,4150.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,663600.0,2755.0,{},False,False,RECENTLY_SOLD,614406.0,True,False,False,USD,USA,390600.0,1.0099862258953167,acres
4589,37128326,20903,Silver Spring,MD,39.027753,-76.970696,615000.0,1628665200000,3.0,4.0,2753.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,618100.0,2734.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,431500.0,0.4836776859504132,acres
4590,37121107,20852,Rockville,MD,39.034389,-77.117588,615000.0,1624258800000,2.0,2.0,1700.0,CONDO,RECENTLY_SOLD,-1,False,False,624800.0,3070.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,560000.0,1.0,acres
4591,37316803,20910,Silver Spring,MD,38.997195,-77.043798,615000.0,1612857600000,2.0,3.0,1684.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,650900.0,2784.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,409400.0,5700.0,sqft
4592,37197245,20814,Bethesda,MD,39.022012,-77.105081,615000.0,1614326400000,3.0,2.0,1853.0,CONDO,RECENTLY_SOLD,-1,False,False,646900.0,2982.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,446667.0,,
4593,37280787,20901,Silver Spring,MD,39.013169,-77.014476,615000.0,1628838000000,2.0,3.0,1538.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,617800.0,2629.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,407200.0,7794.0,sqft
4594,37340948,20912,Takoma Park,MD,38.976583,-76.994812,615000.0,1626678000000,2.0,3.0,1466.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,618800.0,2922.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,446200.0,6372.0,sqft
4595,37143612,20901,Silver Spring,MD,39.040119,-77.003001,615000.0,1620802800000,4.0,7.0,3356.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,631600.0,2884.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,460400.0,0.26400367309458217,acres
4596,37192428,20816,Bethesda,MD,38.950584,-77.114998,615000.0,1619766000000,2.0,2.0,1723.0,CONDO,RECENTLY_SOLD,-1,False,False,630200.0,3285.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,506667.0,,
4597,37289362,20902,Silver Spring,MD,39.02809,-77.046145,615000.0,1606723200000,3.0,3.0,1609.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,665900.0,2600.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,372833.0,7503.0,sqft
4598,37121499,20852,Rockville,MD,39.06577,-77.129866,615000.0,1623394800000,4.0,3.0,1830.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,622200.0,2572.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,524067.0,2125.0,sqft
4599,37133991,20904,Silver Spring,MD,39.0517,-76.986776,615000.0,1625036400000,4.0,4.0,3806.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,623400.0,2833.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,426800.0,9382.0,sqft
4600,37205455,20832,Olney,MD,39.160437,-77.08127,615000.0,1618470000000,3.0,4.0,1903.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,633100.0,2650.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,440900.0,0.27548209366391185,acres
4601,37140548,20905,Silver Spring,MD,39.095824,-77.0259,615000.0,1601449200000,4.0,5.0,2199.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,678200.0,2666.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,476600.0,0.5690082644628099,acres
4602,37218426,20878,Gaithersburg,MD,39.145852,-77.242591,615000.0,1605772800000,5.0,4.0,3589.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,665500.0,3329.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,538300.0,0.6255050505050505,acres
4603,37204420,20853,Rockville,MD,39.127849,-77.090429,615000.0,1608537600000,4.0,5.0,3909.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,661600.0,2949.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,505367.0,0.44839302112029383,acres
4604,37079058,20886,Montgomery Village,MD,39.189766,-77.159022,615000.0,1619766000000,3.0,4.0,2226.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,630200.0,2799.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,480800.0,7773.0,sqft
4605,37336070,20906,Silver Spring,MD,39.071281,-77.039925,615000.0,1603436400000,4.0,6.0,4740.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,673700.0,3469.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,550800.0,9467.0,sqft
4606,37317400,20906,Silver Spring,MD,39.071261,-77.041984,615000.0,1622185200000,6.0,5.0,4109.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,625600.0,3534.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,435933.0,0.25817263544536273,acres
4607,37136396,20905,Silver Spring,MD,39.104696,-77.01465,615000.0,1613030400000,3.0,4.0,3350.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,640100.0,2833.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,455100.0,0.36338383838383836,acres
4608,37255577,20878,Gaithersburg,MD,39.119408,-77.236447,615000.0,1611561600000,3.0,3.0,2052.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,641200.0,2732.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,537900.0,1957.0,sqft
4609,37315390,20902,Silver Spring,MD,39.046934,-77.042297,615000.0,1617606000000,5.0,4.0,3310.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,638900.0,3293.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,399000.0,0.3129247015610652,acres
4610,58244339,20878,Gaithersburg,MD,39.122805,-77.227497,615000.0,1616137200000,4.0,3.0,2264.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,635200.0,2633.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,537100.0,2040.0,sqft
4611,37255605,20878,Gaithersburg,MD,39.118971,-77.232298,615000.0,1608278400000,3.0,3.0,2052.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,662200.0,2732.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,537800.0,2366.0,sqft
4612,37138831,20904,Silver Spring,MD,39.066865,-76.969488,615000.0,1626418800000,4.0,4.0,2907.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,621300.0,2884.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,382200.0,7500.0,sqft
4613,58242120,20874,Germantown,MD,39.135541,-77.285069,615000.0,1622012400000,4.0,4.0,2600.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,629100.0,3200.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,466033.0,10100.0,sqft
4614,37136121,20905,Silver Spring,MD,39.102807,-77.009901,615000.0,1614240000000,4.0,5.0,2536.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,647100.0,2784.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,461900.0,0.3443526170798898,acres
4615,37077318,20886,Montgomery Village,MD,39.18502,-77.169786,615000.0,1604041200000,4.0,4.0,3874.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,672400.0,2914.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,532900.0,0.2644168962350781,acres
4616,58243645,20878,Gaithersburg,MD,39.117769,-77.230605,615000.0,1626073200000,3.0,4.0,2300.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,621800.0,3010.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,551300.0,1400.0,sqft
4617,58240776,20851,Rockville,MD,39.086766,-77.115149,615000.0,1629702000000,3.0,3.0,2220.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,616700.0,2799.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,467800.0,1644.0,sqft
4618,37150153,20904,Silver Spring,MD,39.063472,-76.975159,615000.0,1629270000000,4.0,4.0,3066.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,617200.0,2884.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,431400.0,6520.0,sqft
4619,37207769,20832,Olney,MD,39.142206,-77.085256,615000.0,1618470000000,4.0,4.0,2860.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,636900.0,2784.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,502767.0,10400.0,sqft
4620,37207768,20832,Olney,MD,39.142072,-77.085031,615000.0,1599462000000,4.0,4.0,2860.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,682600.0,2784.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,495500.0,10400.0,sqft
4621,37091227,20837,Poolesville,MD,39.12482,-77.408424,615000.0,1599807600000,2.5,,2660.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,681900.0,2984.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,543400.0,0.861524334251607,acres
4622,37080224,20871,Clarksburg,MD,39.290769,-77.298603,615000.0,1627887600000,3.0,4.0,3132.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,619100.0,2819.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,449067.0,0.6749081726354453,acres
4623,37073686,20882,Gaithersburg,MD,39.22522,-77.182322,615000.0,1630393200000,3.0,4.0,2414.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,615700.0,2825.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,462800.0,1.1377869605142332,acres
4624,37152692,20878,Gaithersburg,MD,39.110845,-77.246478,615000.0,1622185200000,3.0,4.0,1848.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,628800.0,2699.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,452200.0,0.2700413223140496,acres
4625,37098693,20855,Derwood,MD,39.136666,-77.13226,615000.0,1623394800000,3.0,4.0,2000.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,626500.0,2635.0,{},False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,363300.0,0.4644628099173554,acres
4626,2101434005,20886,Gaithersburg,MD,39.18299,-77.2043,615500.0,1622703600000,3.0,4.0,3374.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,478200.0,2664.0,{},False,False,RECENTLY_SOLD,615500.0,True,False,False,USD,USA,,9670.0,sqft
4627,37222253,20886,Montgomery Village,MD,39.182294,-77.204836,615500.0,1624604400000,3.0,5.0,2352.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,624700.0,2614.0,{},False,False,RECENTLY_SOLD,615500.0,True,False,False,USD,USA,404700.0,9670.0,sqft
4628,249656921,20876,Germantown,MD,39.217271,-77.239344,615709.0,1613548800000,3.0,4.0,2252.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,640900.0,2699.0,{},False,False,RECENTLY_SOLD,615709.0,True,False,False,USD,USA,149867.0,5512.0,sqft
4629,37215509,20880,Washington Grove,MD,39.142673,-77.175598,615750.0,1611561600000,3.0,3.0,2344.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,651200.0,2270.0,{},False,False,RECENTLY_SOLD,615750.0,True,False,False,USD,USA,450000.0,0.2926997245179063,acres
4630,37131515,20904,Silver Spring,MD,39.056743,-77.009142,616000.0,1615190400000,3.5,5.0,3900.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,824500.0,3684.0,{},False,False,RECENTLY_SOLD,616000.0,True,False,False,USD,USA,616000.0,2.229981634527089,acres
4631,37091016,20837,Poolesville,MD,39.138053,-77.417844,616000.0,1622530800000,4.0,5.0,3060.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,626800.0,3249.0,{},False,False,RECENTLY_SOLD,616000.0,True,False,False,USD,USA,545733.0,0.6635674931129476,acres
4632,37321439,20902,Silver Spring,MD,39.061686,-77.03404,617000.0,1623049200000,3.0,4.0,2340.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,629100.0,2772.0,{},False,False,RECENTLY_SOLD,617000.0,True,False,False,USD,USA,433133.0,0.3210284664830119,acres
4633,37253843,20876,Germantown,MD,39.206098,-77.23341,617000.0,1602226800000,5.0,5.0,4449.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,678700.0,3090.0,{},False,False,RECENTLY_SOLD,617000.0,True,False,False,USD,USA,540700.0,9750.0,sqft
4634,122476181,20878,Gaithersburg,MD,39.152911,-77.22898,617000.0,1619766000000,4.0,3.0,2472.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,635900.0,2799.0,{},False,False,RECENTLY_SOLD,617000.0,True,False,False,USD,USA,493600.0,1512.0,sqft
4635,37073892,20882,Gaithersburg,MD,39.203868,-77.117085,617500.0,1612771200000,4.0,3.0,2717.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,653800.0,2990.0,{},False,False,RECENTLY_SOLD,617500.0,True,False,False,USD,USA,541400.0,4.880004591368228,acres
4636,118613856,20871,Clarksburg,MD,39.228842,-77.245568,617500.0,1604649600000,3.0,4.0,2855.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,670900.0,2813.0,{},False,False,RECENTLY_SOLD,617500.0,True,False,False,USD,USA,470700.0,4946.0,sqft
4637,58244343,20878,Gaithersburg,MD,39.123023,-77.22771,617500.0,1629097200000,3.0,3.0,2302.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,620000.0,2697.0,{},False,False,RECENTLY_SOLD,617500.0,True,False,False,USD,USA,535800.0,1980.0,sqft
4638,37309325,20902,Silver Spring,MD,39.044707,-77.025924,618000.0,1629183600000,3.0,5.0,1903.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,620400.0,2734.0,{},False,False,RECENTLY_SOLD,618000.0,True,False,False,USD,USA,370933.0,8606.0,sqft
4639,37291393,20895,Kensington,MD,39.020398,-77.086102,618000.0,1599721200000,2.0,3.0,1758.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,685400.0,2699.0,{},False,False,RECENTLY_SOLD,618000.0,True,False,False,USD,USA,529133.0,7073.0,sqft
4640,118192493,20871,Clarksburg,MD,39.232421,-77.245093,618000.0,1624863600000,3.0,3.0,2970.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,626800.0,2513.0,{},False,False,RECENTLY_SOLD,618000.0,True,False,False,USD,USA,461700.0,4124.0,sqft
4641,37148168,20905,Silver Spring,MD,39.089389,-77.00801,618000.0,1626850800000,3.0,5.0,2493.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,623700.0,2981.0,{},False,False,RECENTLY_SOLD,618000.0,True,False,False,USD,USA,475000.0,0.2745638200183655,acres
4642,37288656,20902,Silver Spring,MD,39.020414,-77.038534,618500.0,1599548400000,2.0,3.0,1850.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,686300.0,2699.0,{},False,False,RECENTLY_SOLD,618500.0,True,False,False,USD,USA,412200.0,9976.0,sqft
4643,37279741,20912,Takoma Park,MD,38.990107,-76.998354,619000.0,1611043200000,3.0,,1716.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,659800.0,2482.0,{},False,False,RECENTLY_SOLD,619000.0,True,False,False,USD,USA,474167.0,9993.0,sqft
4644,37121407,20852,Rockville,MD,39.035389,-77.116799,619000.0,1599634800000,3.0,3.0,1915.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,686700.0,3200.0,{},False,False,RECENTLY_SOLD,619000.0,True,False,False,USD,USA,560000.0,,
4645,37110051,20852,Rockville,MD,39.037281,-77.108604,619000.0,1617174000000,4.0,2.0,1606.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,644100.0,3123.0,{},False,False,RECENTLY_SOLD,619000.0,True,False,False,USD,USA,510000.0,,
4646,37215583,20880,Washington Grove,MD,39.139523,-77.178068,619000.0,1613721600000,3.0,4.0,1797.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,645100.0,2600.0,{},False,False,RECENTLY_SOLD,619000.0,True,False,False,USD,USA,445500.0,0.4017447199265381,acres
4647,37141750,20905,Silver Spring,MD,39.090793,-76.985395,619000.0,1618902000000,4.0,5.0,3152.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,640000.0,2848.0,{},False,False,RECENTLY_SOLD,619000.0,True,False,False,USD,USA,442000.0,10644.0,sqft
4648,37320935,20906,Silver Spring,MD,39.08416,-77.060128,619500.0,1628751600000,3.0,4.0,2228.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,622500.0,2900.0,{},False,False,RECENTLY_SOLD,619500.0,True,False,False,USD,USA,422700.0,0.46696510560146925,acres
4649,241915600,20906,Silver Spring,MD,39.065657,-77.052479,619718.0,1601017200000,,,,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,1692.0,{},False,False,RECENTLY_SOLD,619718.0,True,False,False,USD,USA,150000.0,1294.0,sqft
4650,249693669,20871,Clarksburg,MD,39.242635,-77.276006,619743.0,1604304000000,,,,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,1900.0,{},False,False,RECENTLY_SOLD,619743.0,True,False,False,USD,USA,120000.0,1951.0,sqft
